     101
      10000.0   8.7552068e-24
      11220.2   2.4245253e-23
      12589.3   6.1777166e-23
      14125.4   1.3266598e-22
      15848.9   2.0415916e-22
      17782.8   2.1718231e-22
      19952.6   1.8621089e-22
      22387.2   1.4927340e-22
      25118.9   1.2545276e-22
      28183.8   1.1823919e-22
      31622.8   1.2302837e-22
      35481.4   1.3605285e-22
      39810.7   1.5762974e-22
      44668.4   1.8930951e-22
      50118.7   2.3459455e-22
      56234.1   2.9674234e-22
      63095.8   3.7579552e-22
      70794.6   4.6000892e-22
      79432.8   5.1950882e-22
      89125.1   5.4802326e-22
      100000.   5.5930686e-22
      112202.   5.3902026e-22
      125893.   5.1363272e-22
      141254.   5.2180953e-22
      158489.   5.5637433e-22
      177828.   5.9457366e-22
      199526.   6.2083376e-22
      223872.   6.3819650e-22
      251189.   6.3315831e-22
      281838.   5.6090905e-22
      316228.   4.3426308e-22
      354814.   3.4353766e-22
      398107.   3.1403240e-22
      446684.   3.2006075e-22
      501187.   3.3903849e-22
      562341.   3.5605483e-22
      630958.   3.6646657e-22
      707946.   3.7820584e-22
      794328.   3.9605401e-22
      891251.   4.1474573e-22
  1.00000e+06   4.2504170e-22
  1.12202e+06   4.2281994e-22
  1.25893e+06   4.1383000e-22
  1.41254e+06   4.0081827e-22
  1.58489e+06   3.7869101e-22
  1.77828e+06   3.3971888e-22
  1.99526e+06   2.7970902e-22
  2.23872e+06   2.1078167e-22
  2.51189e+06   1.5492557e-22
  2.81838e+06   1.1806925e-22
  3.16228e+06   9.5784304e-23
  3.54814e+06   8.3647658e-23
  3.98107e+06   7.8246888e-23
  4.46684e+06   7.7230317e-23
  5.01187e+06   7.8964059e-23
  5.62341e+06   8.2263016e-23
  6.30958e+06   8.6238801e-23
  7.07946e+06   9.0027615e-23
  7.94328e+06   9.2562175e-23
  8.91250e+06   9.2739725e-23
  1.00000e+07   8.9597983e-23
  1.12202e+07   8.2575654e-23
  1.25893e+07   7.1861152e-23
  1.41254e+07   5.9533357e-23
  1.58489e+07   4.8556726e-23
  1.77828e+07   4.0403961e-23
  1.99526e+07   3.4875966e-23
  2.23872e+07   3.1265359e-23
  2.51189e+07   2.8986516e-23
  2.81838e+07   2.7625600e-23
  3.16228e+07   2.6916326e-23
  3.54814e+07   2.6682341e-23
  3.98107e+07   2.6803391e-23
  4.46684e+07   2.7199986e-23
  5.01187e+07   2.7804445e-23
  5.62341e+07   2.8566815e-23
  6.30958e+07   2.9442794e-23
  7.07946e+07   3.0391211e-23
  7.94328e+07   3.1378491e-23
  8.91251e+07   3.2404104e-23
  1.00000e+08   3.3466190e-23
  1.12202e+08   3.4574621e-23
  1.25893e+08   3.5745143e-23
  1.41254e+08   3.7000188e-23
  1.58489e+08   3.8356046e-23
  1.77828e+08   3.9829676e-23
  1.99526e+08   4.1434029e-23
  2.23872e+08   4.3176508e-23
  2.51188e+08   4.5066866e-23
  2.81838e+08   4.7109328e-23
  3.16228e+08   4.9311256e-23
  3.54814e+08   5.1679256e-23
  3.98108e+08   5.4218185e-23
  4.46683e+08   5.6935938e-23
  5.01187e+08   5.9841252e-23
  5.62341e+08   6.2939871e-23
  6.30958e+08   6.6243181e-23
  7.07946e+08   6.9760254e-23
  7.94328e+08   7.3502174e-23
  8.91251e+08   7.7480527e-23
  1.00000e+09   8.1707831e-23
