   0.95118973    0.21821789    0.21821789    0.12698138
   0.21821789    0.95118973    0.21821789    0.12698138
   0.21821789    0.21821789    0.95118973    0.12698138
   0.21821789    0.57735027    0.78679579    0.091383524
   0.57735027    0.78679579    0.21821789    0.091383524
   0.78679579    0.21821789    0.57735027    0.091383524
   0.21821789    0.78679579    0.57735027    0.091383524
   0.57735027    0.21821789    0.78679579    0.091383524
   0.78679579    0.57735027    0.21821789    0.091383524
   0.57735027    0.57735027    0.57735027    0.070754692

