   686573.1       686706.5       686840.6       686977.5       687120.2    
   687263.8       687406.2       687549.9       687697.3       687852.2    
   688013.1       688176.6       688343.8       688516.9       688698.8    
   688891.3       689092.2       689300.5       689515.2       689734.6    
   689955.8       690172.6       690389.7       690613.4       690852.8    
   691115.4       691385.9       691669.6       691979.3       692331.2    
   692745.8       693223.6       693763.6       694365.4       695028.3    
   695748.8       696536.6       697399.9       698339.9       699355.6    
   700444.8       701605.9       702844.0       704163.4       705567.8    
   707061.2       708647.4       710322.2       712080.8       713919.8    
   715833.9       717816.8       719861.1       721954.5       724086.4    
   726245.7       728421.2       730602.6       732778.7       734938.3    
   737294.3       739789.7       742347.2       744803.7       747019.6    
   749098.5       751219.2       753490.7       755878.2       758297.5    
   760805.0       763474.1       766256.3       769095.5       772115.4    
   775498.9       779057.9       782431.9       785747.7       789255.1    
   790640.9       792056.2       793508.2       794999.8       796529.5    
   798085.1       799645.9       801198.3       802735.4       804261.5    
   805783.9       807304.4       808822.2       810335.8       811841.9    
   813336.9       814817.1       816278.1       817720.3       819145.6    
   820551.1       821933.2       823288.6       824614.8       825909.0    
   827169.4       828394.6       829589.5       830756.6       831896.3    
   833009.5       834096.1       835156.8       836192.4       837205.3    
   838198.6       839182.3       840159.9       841132.4       842099.9    
   843062.4       844018.7       844965.9       845903.8       846841.4    
   847774.5       848695.3       849595.0       850465.2       851299.1    
   852107.6       852888.1       853636.0       854347.6       855021.3    
   855662.4       856284.6       856887.6       857471.6       858036.4    
   858583.7       859125.4       859667.6       860210.3       860753.9    
   861299.4       861850.5       862418.1       863003.5       863606.9    
   864230.2       864874.3       865544.9       866245.1       866977.4    
   867744.0       868546.1       869389.1       870274.2       871201.1    
   872168.5       873175.1       874220.4       875307.9       876437.2    
   877609.9       878826.7       880087.2       881389.8       882733.9    
   884120.9       885552.2       887028.4       888548.5       890108.1    
   891706.1       893341.1       895011.6       896715.7       898450.9    
   900216.8       902012.4       903837.7       905692.8       907574.9    
   909483.2       911416.8       913374.9       915356.6       917359.4    
   919380.1       921418.8       923475.6       925550.8       927645.2    
   929757.0       931883.1       934024.1       936179.7       938349.8    
   940534.1       942729.8       944935.9       947152.0       949377.5    
   951612.2       953855.6       956106.6       958364.8       960630.6    
   962904.4       965186.3       967475.2       969769.9       972069.4    
   974372.8       976679.4       978989.5       981302.8       983618.3    
   985934.4       988251.4       990572.5       992897.8       995227.5    
   997562.2       999901.3       1002244.       1004591.       1006941.    
   1009295.       1011650.       1014007.       1016365.       1018724.    
   1021083.       1023442.       1025801.       1028159.       1030512.    
   1032866.       1035224.       1037586.       1039952.       1042322.    
   1044695.       1047073.       1049454.       1051839.       1054227.    
   1056617.       1059009.       1061401.       1063793.       1066183.    
   1068570.       1070950.       1073326.       1075704.       1078089.    
   1080479.       1082875.       1085277.       1087685.       1090099.    
   1092517.       1094940.       1097367.       1099796.       1102227.    
   1104656.       1107084.       1109507.       1111923.       1114332.    
   1116743.       1119162.       1121588.       1124021.       1126462.    
   1128912.       1131368.       1133831.       1136300.       1138774.    
   1141251.       1143731.       1146210.       1148688.       1151162.    
   1153628.       1156087.       1158552.       1161030.       1163518.    
   1166016.       1168526.       1171044.       1173572.       1176107.    
   1178649.       1181196.       1183746.       1186298.       1188849.    
   1191398.       1193943.       1196480.       1199012.       1201556.    
   1204111.       1206678.       1209257.       1211845.       1214444.    
   1217053.       1219669.       1222294.       1224927.       1227567.    
   1230210.       1232854.       1235496.       1238132.       1240757.    
   1243384.       1246025.       1248677.       1251341.       1254017.    
   1256707.       1259410.       1262125.       1264850.       1267584.    
   1270325.       1273071.       1275819.       1278566.       1281307.    
   1284040.       1286765.       1289506.       1292264.       1295040.    
   1297832.       1300640.       1303462.       1306299.       1309146.    
   1312004.       1314868.       1317740.       1320618.       1323498.    
   1326376.       1329249.       1332111.       1334971.       1337849.    
   1340744.       1343656.       1346586.       1349534.       1352500.    
   1355480.       1358474.       1361479.       1364494.       1367514.    
   1370539.       1373566.       1376590.       1379613.       1382630.    
   1385658.       1388709.       1391781.       1394873.       1397982.    
   1401108.       1404247.       1407398.       1410565.       1413745.    
   1416937.       1420138.       1423345.       1426555.       1429763.    
   1432965.       1436156.       1439359.       1442588.       1445841.    
   1449117.       1452416.       1455733.       1459070.       1462422.    
   1465788.       1469167.       1472560.       1475965.       1479376.    
   1482792.       1486208.       1489618.       1493019.       1496427.    
   1499860.       1503319.       1506803.       1510311.       1513840.    
   1517389.       1520955.       1524535.       1528129.       1531743.    
   1535373.       1539016.       1542670.       1546330.       1549991.    
   1553649.       1557311.       1560998.       1564713.       1568452.    
   1572217.       1576004.       1579813.       1583640.       1587486.    
   1591346.       1595219.       1599101.       1602998.       1606910.    
   1610837.       1614772.       1618710.       1622649.       1626605.    
   1630593.       1634611.       1638657.       1642731.       1646830.    
   1650953.       1655098.       1659261.       1663441.       1667634.    
   1671836.       1676057.       1680296.       1684550.       1688815.    
   1693087.       1697361.       1701655.       1705980.       1710338.    
