  -490433.7      -484957.7      -479398.7      -473756.8      -468114.8    
  -462472.9      -456748.0      -451106.1      -445381.2      -439573.3    
  -433848.4      -427957.5      -422232.6      -416341.8      -410533.9    
  -404560.1      -398752.2      -392861.4      -386887.6      -380913.8    
  -375022.9      -369049.1      -363075.2      -357101.4      -351127.6    
  -345153.8      -339180.0      -333123.2      -327066.4      -321092.6    
  -315035.8      -308979.0      -302922.2      -296865.5      -290808.7    
  -284751.9      -278612.1      -272555.3      -266498.6      -260358.8    
  -254219.1      -248162.3      -242105.5      -235965.7      -229826.0    
  -223686.2      -217546.5      -211406.7      -205184.0      -198961.3    
  -192738.5      -186432.8      -180210.1      -173821.5      -167515.8    
  -161044.1      -154655.5      -148100.9      -141629.2      -134991.6    
  -128437.0      -121799.5      -115078.9      -108358.4      -101637.8    
  -94834.33      -88030.81      -81227.30      -74423.79      -67537.30    
  -60650.82      -53764.34      -46877.86      -39991.38      -33187.87    
  -26384.35      -19663.81      -13026.24      -6471.634      0.0000000E+00
   2447.605       4812.241       7218.361       9624.481       11906.15    
   14187.81       16510.96       18709.66       20949.84       23107.05    
   25264.26       27338.50       29454.23       31445.50       33395.29    
   35345.08       37253.38       39037.23       40862.56       42604.92    
   44264.32       45923.71       47458.65       48993.59       50528.53    
   51939.01       53308.01       54635.52       55963.04       57207.59    
   58410.64       59572.22       60775.28       61853.89       62973.98    
   64052.58       65089.70       66209.80       67246.91       68284.03    
   69404.12       70441.24       71561.34       72722.91       73843.00    
   75046.06       76207.64       77452.18       78738.21       80024.24    
   81310.27       82596.30       83923.82       85334.30       86661.81    
   88030.81       89441.30       90810.30       92303.75       93755.72    
   95207.69       96659.66       98277.57       99812.51       101388.9    
   103089.8       104749.2       106408.6       108151.0       109976.3    
   111843.1       113709.9       115659.7       117609.5       119725.2    
   121799.5       123873.7       126113.9       128354.1       130718.7    
   133083.3       135531.0       138020.0       140509.1       143164.2    
   145819.2       148598.7       151378.2       154240.6       157144.5    
   160214.4       163284.3       166395.7       169631.5       172825.8    
   176144.6       179587.8       183031.1       186515.8       190166.5    
   193775.7       197509.3       201284.4       205184.0       209083.6    
   213066.1       217090.1       221197.1       225345.6       229535.6    
   233850.0       238164.4       242644.8       247083.7       251605.5    
   256210.3       260773.7       265544.4       270273.7       275044.4    
   279939.7       284876.3       289813.0       294832.7       299893.8    
   305038.0       310223.6       315409.2       320719.2       326070.8    
   331422.3       336856.8       342374.3       347933.3       353492.2    
   359134.2       364776.1       370501.0       376267.4       382116.8    
   387966.2       393857.0       399789.3       405763.2       411819.9    
   417876.7       424016.5       430197.7       436379.0       442643.2    
   448907.4       455254.6       461643.2       468073.4       474545.0    
   481058.1       487612.7       494167.3       500846.4       507442.5    
   514204.5       520966.5       527687.1       534532.1       541418.6    
   548305.1       555274.5       562243.9       569254.9       576348.8    
   583442.7       590536.6       597796.4       604973.3       612274.6    
   619493.0       626877.3       634261.6       641645.9       649071.7    
   656621.9       664130.7       671639.4       679314.1       686864.4    
   694622.1       702255.2       710054.4       717853.6       725652.7    
   733534.8       741375.4       749299.1       757305.6       765312.2    
   773401.8       781449.8       789622.3       797753.3       805967.3    
   814181.3       822478.3       830733.8       839113.7       847452.2    
   855873.6       864378.0       872840.9       881345.2       889974.1    
   898520.0       907148.8       915860.6       924572.4       933325.8    
   942120.6       950956.8       959834.6       968753.8       977673.1    
   986633.8       995677.5       1004763.       1013806.       1022974.    
   1032101.       1041352.       1050562.       1059854.       1069189.    
   1078523.       1087898.       1097398.       1106857.       1116315.    
   1125940.       1135440.       1145147.       1154730.       1164479.    
   1174228.       1183977.       1193850.       1203682.       1213556.    
   1223512.       1233510.       1243466.       1253547.       1263670.    
   1273750.       1283997.       1294161.       1304449.       1314737.    
   1325026.       1335397.       1345851.       1356305.       1366801.    
   1377296.       1387875.       1398537.       1409198.       1419860.    
   1430646.       1441349.       1452218.       1463046.       1473998.    
   1484908.       1495902.       1506895.       1517972.       1529131.    
   1540249.       1551450.       1562734.       1574018.       1585260.    
   1596710.       1608118.       1619526.       1631018.       1642550.    
   1654166.       1665824.       1677439.       1689179.       1700961.    
   1712701.       1724566.       1736431.       1748420.       1760409.    
   1772440.       1784470.       1796584.       1808780.       1820935.    
   1833215.       1845494.       1857815.       1870219.       1882665.    
   1895152.       1907680.       1920208.       1932861.       1945514.    
   1958208.       1970986.       1983805.       1996624.       2009567.    
   2022510.       2035536.       2048521.       2061630.       2074781.    
   2087932.       2101207.       2114524.       2127798.       2141240.    
   2154681.       2168122.       2181687.       2195253.       2208902.    
   2222592.       2236323.       2250096.       2263952.       2277808.    
   2291788.       2305768.       2319749.       2333895.       2348042.    
   2362229.       2376500.       2390771.       2405083.       2419520.    
   2433998.       2448518.       2463079.       2477682.       2492367.    
   2507053.       2521904.       2536714.       2551608.       2566501.    
   2581518.       2596577.       2611678.       2626861.       2642086.    
   2657311.       2672660.       2688010.       2703484.       2718999.    
   2734514.       2750154.       2765835.       2781558.       2797281.    
   2813170.       2829017.       2844988.       2860960.       2877056.    
   2893194.       2909414.       2925635.       2941938.       2958284.    
   2974712.       2991181.       3007775.       3024327.       3041046.    
   3057722.       3074524.       3091367.       3108251.       3125177.    
   3142227.       3159278.       3176494.       3193668.       3210926.    
   3228267.       3245649.       3263114.       3280662.       3298293.    
   3315883.       3333638.       3351394.       3369191.       3387154.    
   3405116.       3423121.       3441250.       3459379.       3477632.    
   3495927.       3514305.       3532766.       3551185.       3569770.    
   3588438.       3607106.       3625899.       3644733.       3663608.    
   3682608.       3701609.       3720733.       3739899.       3759148.    
   3778522.       3797854.       3817351.       3836849.       3856472.    
